datetime,SRI,SJI
1905-07-01,7.163007243265414,2.004103744748874
1905-07-02,7.163007243265414,2.0078690078670505
1905-07-03,7.163007243265414,2.011727114651687
1905-07-04,7.163007243265414,2.0158686705002746
1905-07-05,7.163007243265414,2.019244361478595
1905-07-06,7.163007243265414,2.022864282767937
1905-07-07,7.163007243265414,2.0258233744429233
1905-07-08,7.163007243265414,2.028825192291464
1905-07-09,7.163007243265414,2.032035133767186
1905-07-10,7.163007243265414,2.0352067268545158
1905-07-11,7.163007243265414,2.038011871873886
1905-07-12,7.163007243265414,2.0405842360887525
1905-07-13,7.163007243265414,2.0434896738349106
1905-07-14,7.163007243265414,2.046302581291142
1905-07-15,7.163007243265414,2.0482104405647665
1905-07-16,7.163007243265414,2.049844179824694
1905-07-17,7.163007243265414,2.051580511937979
1905-07-18,7.163007243265414,2.053697479509855
1905-07-19,7.163007243265414,2.0553250861267953
1905-07-20,7.163007243265414,2.057249568945237
1905-07-21,7.163007243265414,2.058704086658744
1905-07-22,7.163007243265414,2.0604139385478133
1905-07-23,7.163007243265414,2.0625020754662944
1905-07-24,7.163007243265414,2.06473667725372
1905-07-25,7.164176987467082,2.066510378529279
1905-07-26,7.167213946903578,2.0684471669341633
1905-07-27,7.169990401692947,2.0708264628497552
1905-07-28,7.172609214635943,2.0726835755942075
1905-07-29,7.1749312913228875,2.07441014592158
1905-07-30,7.177238297819406,2.0762733258214126
1905-07-31,7.179839598843448,2.078070169887151
1905-08-01,7.182046318098788,2.080178672542868
1905-08-02,7.182046318098788,2.080178672542868
1905-08-03,7.182046318098788,2.080178672542868
1905-08-04,7.182046318098788,2.080178672542868
1905-08-05,7.182046318098788,2.080178672542868
1905-08-06,7.182046318098788,2.080178672542868
1905-08-07,7.182046318098788,2.080178672542868
1905-08-08,7.182046318098788,2.080178672542868
1905-08-09,7.182046318098788,2.080178672542868
1905-08-10,7.182046318098788,2.080178672542868
1905-08-11,7.182046318098788,2.080178672542868
1905-08-12,7.182046318098788,2.080178672542868
1905-08-13,7.182046318098788,2.080178672542868
1905-08-14,7.182046318098788,2.080178672542868
1905-08-15,7.182046318098788,2.080178672542868
1905-08-16,7.182046318098788,2.080178672542868
1905-08-17,7.182046318098788,2.080178672542868
1905-08-18,7.182046318098788,2.080178672542868
1905-08-19,7.182046318098788,2.080178672542868
1905-08-20,7.182046318098788,2.080178672542868
1905-08-21,7.182046318098788,2.080178672542868
1905-08-22,7.182046318098788,2.080178672542868
1905-08-23,7.182046318098788,2.080178672542868
1905-08-24,7.182046318098788,2.080178672542868
1905-08-25,7.182046318098788,2.080178672542868
1905-08-26,7.182046318098788,2.080178672542868
1905-08-27,7.182046318098788,2.080178672542868
1905-08-28,7.182046318098788,2.080178672542868
1905-08-29,7.182046318098788,2.080178672542868
1905-08-30,7.182046318098788,2.080178672542868
1905-08-31,7.182046318098788,2.080178672542868
1905-09-01,7.182046318098788,2.080178672542868
1905-09-02,7.182046318098788,2.080178672542868
1905-09-03,7.182046318098788,2.080178672542868
1905-09-04,7.182046318098788,2.080178672542868
1905-09-05,7.182046318098788,2.080178672542868
1905-09-06,7.182046318098788,2.080178672542868
1905-09-07,7.182046318098788,2.080178672542868
1905-09-08,7.182046318098788,2.080178672542868
1905-09-09,7.182046318098788,2.080178672542868
1905-09-10,7.182046318098788,2.080178672542868
1905-09-11,7.182046318098788,2.080178672542868
1905-09-12,7.182046318098788,2.080178672542868
1905-09-13,7.182046318098788,2.080178672542868
1905-09-14,7.182046318098788,2.080178672542868
1905-09-15,7.182046318098788,2.080178672542868
1905-09-16,7.182046318098788,2.080178672542868
1905-09-17,7.182046318098788,2.080178672542868
1905-09-18,7.182046318098788,2.080178672542868
1905-09-19,7.182046318098788,2.080178672542868
1905-09-20,7.182046318098788,2.080178672542868
1905-09-21,7.182046318098788,2.080178672542868
1905-09-22,7.182046318098788,2.080178672542868
1905-09-23,7.182046318098788,2.080178672542868
1905-09-24,7.182046318098788,2.080178672542868
1905-09-25,7.182046318098788,2.080178672542868
1905-09-26,7.182046318098788,2.080178672542868
1905-09-27,7.182046318098788,2.080178672542868
1905-09-28,7.182046318098788,2.080178672542868
1905-09-29,7.182046318098788,2.080178672542868
1905-09-30,7.182046318098788,2.080178672542868
1905-10-01,7.182046318098788,2.080178672542868
1905-10-02,7.182046318098788,2.080178672542868
1905-10-03,7.182046318098788,2.080178672542868
1905-10-04,7.182046318098788,2.080178672542868
1905-10-05,7.182046318098788,2.080178672542868
1905-10-06,7.182046318098788,2.080178672542868
1905-10-07,7.182046318098788,2.080178672542868
1905-10-08,7.182046318098788,2.080178672542868
1905-10-09,7.182046318098788,2.080178672542868
1905-10-10,7.182046318098788,2.080178672542868
1905-10-11,7.182046318098788,2.080178672542868
1905-10-12,7.182046318098788,2.080178672542868
1905-10-13,7.182046318098788,2.080178672542868
1905-10-14,7.182046318098788,2.080178672542868
1905-10-15,7.182046318098788,2.080178672542868
1905-10-16,7.182046318098788,2.080178672542868
1905-10-17,7.182046318098788,2.080178672542868
1905-10-18,7.182046318098788,2.080178672542868
1905-10-19,7.182046318098788,2.080178672542868
1905-10-20,7.182046318098788,2.080178672542868
1905-10-21,7.182046318098788,2.080178672542868
1905-10-22,7.182046318098788,2.080178672542868
1905-10-23,7.182046318098788,2.080178672542868
1905-10-24,7.182046318098788,2.080178672542868
1905-10-25,7.182046318098788,2.080178672542868
1905-10-26,7.182046318098788,2.080178672542868
1905-10-27,7.182046318098788,2.080178672542868
1905-10-28,7.182046318098788,2.080178672542868
1905-10-29,7.182046318098788,2.080178672542868
1905-10-30,7.182046318098788,2.080178672542868
1905-10-31,7.182046318098788,2.080178672542868
1905-11-01,7.182046318098788,2.080178672542868
1905-11-02,7.182046318098788,2.080178672542868
1905-11-03,7.182046318098788,2.080178672542868
1905-11-04,7.182046318098788,2.080178672542868
1905-11-05,7.182046318098788,2.080178672542868
1905-11-06,7.182046318098788,2.080178672542868
1905-11-07,7.182046318098788,2.080178672542868
1905-11-08,7.182046318098788,2.080178672542868
1905-11-09,7.182046318098788,2.080178672542868
1905-11-10,7.182046318098788,2.080178672542868
1905-11-11,7.182046318098788,2.080178672542868
1905-11-12,7.182046318098788,2.080178672542868
1905-11-13,7.182046318098788,2.080178672542868
1905-11-14,7.182046318098788,2.080178672542868
1905-11-15,7.182046318098788,2.080178672542868
1905-11-16,7.182046318098788,2.080178672542868
1905-11-17,7.182046318098788,2.080178672542868
1905-11-18,7.182046318098788,2.080178672542868
1905-11-19,7.182046318098788,2.080178672542868
1905-11-20,7.182046318098788,2.080178672542868
1905-11-21,7.182046318098788,2.080178672542868
1905-11-22,7.182046318098788,2.080178672542868
1905-11-23,7.182046318098788,2.080178672542868
1905-11-24,7.182046318098788,2.080178672542868
1905-11-25,7.182046318098788,2.080178672542868
1905-11-26,7.182046318098788,2.080178672542868
1905-11-27,7.182046318098788,2.080178672542868
1905-11-28,7.182046318098788,2.080178672542868
1905-11-29,7.182046318098788,2.080178672542868
1905-11-30,7.182046318098788,2.080178672542868
1905-12-01,7.182046318098788,2.080178672542868
1905-12-02,7.182046318098788,2.080178672542868
1905-12-03,7.182046318098788,2.080178672542868
1905-12-04,7.182046318098788,2.080178672542868
1905-12-05,7.182046318098788,2.080178672542868
1905-12-06,7.182046318098788,2.080178672542868
1905-12-07,7.182046318098788,2.080178672542868
1905-12-08,7.182046318098788,2.080178672542868
1905-12-09,7.182046318098788,2.080178672542868
1905-12-10,7.182046318098788,2.080178672542868
1905-12-11,7.182046318098788,2.080178672542868
1905-12-12,7.182046318098788,2.080178672542868
1905-12-13,7.182046318098788,2.080178672542868
1905-12-14,7.182046318098788,2.080178672542868
1905-12-15,7.182046318098788,2.080178672542868
1905-12-16,7.182046318098788,2.080178672542868
1905-12-17,7.182046318098788,2.080178672542868
1905-12-18,7.182046318098788,2.080178672542868
1905-12-19,7.182046318098788,2.080178672542868
1905-12-20,7.182046318098788,2.080178672542868
1905-12-21,7.182046318098788,2.080178672542868
1905-12-22,7.182046318098788,2.080178672542868
1905-12-23,7.182046318098788,2.080178672542868
1905-12-24,7.182046318098788,2.080178672542868
1905-12-25,7.182046318098788,2.080178672542868
1905-12-26,7.182046318098788,2.080178672542868
1905-12-27,7.182046318098788,2.080178672542868
1905-12-28,7.182046318098788,2.080178672542868
1905-12-29,7.182046318098788,2.080178672542868
1905-12-30,7.182046318098788,2.080178672542868
1905-12-31,7.182046318098788,2.080178672542868
1906-01-01,10.560967414414057,4.6028373950873505
1906-01-02,10.488638772001277,4.659338062698943
1906-01-03,10.343929367418365,4.516935206723128
1906-01-04,10.378944514170916,4.2286949844965935
1906-01-05,10.5269483118831,4.221789689596653
1906-01-06,10.491220451163532,4.2181258336839065
1906-01-07,10.485688583895474,4.169429725957329
1906-01-08,10.483258412227269,4.153143337490668
1906-01-09,10.496660137123804,4.144702660911624
1906-01-10,10.452402000199607,4.1316924766714305
1906-01-11,10.475634168501681,4.13946767725739
1906-01-12,10.473567292842016,4.133740639783156
1906-01-13,10.64682231106866,4.169869805359545
1906-01-14,10.751719749620527,4.218341106286134
1906-01-15,10.841006396155969,4.233764257087102
1906-01-16,11.003156209584976,4.284335147957405
1906-01-17,11.059547339098206,4.335735727578441
1906-01-18,11.086625246390462,4.360123224246243
1906-01-19,11.244869833221829,4.395942225163736
1906-01-20,11.430837328987085,4.479727176288444
1906-01-21,11.409625097907389,4.4983850154565115
1906-01-22,11.345505317099535,4.485085237025892
1906-01-23,11.273872156125702,4.460222486757235
1906-01-24,10.945552900731876,4.392087337139252
1906-01-25,10.894901992290356,4.403076851374675
1906-01-26,10.843343298788518,4.396459966860312
1906-01-27,10.498795610754065,4.318754231462358
1906-01-28,10.373384538053488,4.240214672816896
1906-01-29,10.25485213445892,4.190705587499414
1906-01-30,10.279468928243361,4.193954835255862
1906-01-31,10.247308240506642,4.327985106597446
1906-02-01,10.341869459170649,4.3584739698089745
1906-02-02,10.238324476690957,4.251716833746439
1906-02-03,10.24514083034547,4.28756246940496
1906-02-04,10.04846781200548,4.279031908308496
1906-02-05,9.983392331054372,4.279574833864058
1906-02-06,9.943655031564974,4.28153535989174
1906-02-07,10.056351780117737,4.4940089485674
1906-02-08,10.327700135664495,4.7893270156148855
1906-02-09,10.601745420108713,5.366627565527486
1906-02-10,10.64638342651407,5.47021147214253
1906-02-11,10.598316434527785,5.473014591735673
1906-02-12,10.56892382929092,5.495671373436694
1906-02-13,10.59057364597312,5.503555956113261
1906-02-14,10.534249447935988,5.501491545358777
1906-02-15,10.474771358944038,5.486211050039351
1906-02-16,10.414124481326366,5.515924061632358
1906-02-17,10.420136255632684,5.483914133930983
1906-02-18,10.373856885085178,5.438279699102509
1906-02-19,10.410302931165722,5.431271836400112
1906-02-20,10.35638153609281,5.4081979873139066
1906-02-21,10.286300600680743,5.380949229009649
1906-02-22,10.185751377287488,5.355654007530937
1906-02-23,10.075906168657317,5.379538993896727
1906-02-24,9.972124072994315,5.420174848322842
1906-02-25,9.866379094426726,5.3770892098418095
1906-02-26,9.770644571412632,5.318658590990595
1906-02-27,9.652024907455965,5.283553096255618
1906-02-28,9.57775787030064,5.263933459541321
1906-03-01,9.584200021141474,5.370341541248711
1906-03-02,9.589929642098024,5.428967059878486
1906-03-03,9.619126863686105,5.458835727105656
1906-03-04,9.727501565428625,5.53777535423187
1906-03-05,9.740060303837097,5.600479513373465
1906-03-06,9.6995255778179,5.599259480398956
1906-03-07,9.721444116784514,5.588961554698678
1906-03-08,9.719921395970728,5.587678091293621
1906-03-09,9.702787752489396,5.578776256621632
1906-03-10,9.710292030762691,5.568366797517952
1906-03-11,9.751595794846837,5.5610961493362945
1906-03-12,9.726242354828804,5.551896064830625
1906-03-13,9.706282343482094,5.545260051102854
1906-03-14,9.679704024755734,5.545488876720249
1906-03-15,9.680224407929693,5.547732651574506
1906-03-16,9.69388370879737,5.555499541990338
1906-03-17,9.704808739584852,5.5479386635281625
1906-03-18,9.72524400539159,5.597605500476522
1906-03-19,9.743510456085179,5.623789849937349
1906-03-20,9.742692027434936,5.631204286841085
1906-03-21,9.740219625071838,5.589749185863441
1906-03-22,9.733386913987855,5.549121384569401
1906-03-23,9.74174944269177,5.535354307432335
1906-03-24,9.722911367118034,5.512027879571122
1906-03-25,9.678457485824001,5.50341361829978
1906-03-26,9.6324663718495,5.482916750648137
1906-03-27,9.61910754227016,5.482873283213936
1906-03-28,9.591051361965805,5.477229750545741
1906-03-29,9.571276082027772,5.470800310431702
1906-03-30,9.622623540340133,5.470860572839129
1906-03-31,9.65947147743633,5.468471148098385
1906-04-01,9.720464325337451,5.501566577159295
1906-04-02,9.85971056106811,5.478117829062297
1906-04-03,9.89474215228741,5.480340896757975
1906-04-04,9.919770487049643,5.474507146165229
1906-04-05,9.960456709130668,5.503306622852268
1906-04-06,9.96509032485913,5.482113403675165
1906-04-07,9.951141598397783,5.469141401730165
1906-04-08,9.941516433455842,5.556890559375439
1906-04-09,9.932894917856313,5.5902324174133655
1906-04-10,9.897489398310986,5.592309884314959
1906-04-11,9.88600009385883,5.585754301597483
1906-04-12,9.876297265141398,5.5856327487375195
1906-04-13,9.863643549664367,5.578364892770842
1906-04-14,9.845986263997498,5.5696298286253425
1906-04-15,9.840804326369282,5.568840950760633
1906-04-16,9.837769283383471,5.569462170277601
1906-04-17,9.831060539420882,5.567827855723721
1906-04-18,9.830436171981457,5.551398814797876
1906-04-19,9.809278588929008,5.5580599484666635
1906-04-20,9.80788929577486,5.552683194878357
1906-04-21,9.808048529141718,5.549031932397606
1906-04-22,9.806312476398523,5.546453124871304
1906-04-23,9.806751738157748,5.535173046836328
1906-04-24,9.807645841601193,5.58354111570285
1906-04-25,9.807716235383364,5.6480947626130105
1906-04-26,9.810230792288941,5.676314308139952
1906-04-27,9.817834095036584,5.8903831891416765
1906-04-28,9.822168591591106,5.908481596244834
1906-04-29,9.82517069063538,5.901434862481955
1906-04-30,9.832625315164877,5.875092107194406
1906-05-01,9.839713409951312,5.873663511396625
1906-05-02,9.842432023088918,5.870292159915578
1906-05-03,9.843022898835875,5.867654832652115
1906-05-04,9.84346612827196,5.86503968297867
1906-05-05,9.847180879839536,5.8461027715563665
1906-05-06,9.84932912036873,5.83451821618022
1906-05-07,9.849925169757956,5.824506784596634
1906-05-08,9.850426718946668,5.919841184692211
1906-05-09,9.851802239579929,5.918405866865903
1906-05-10,9.8569336976119,5.908329138559927
1906-05-11,9.858404103372123,5.899035589318824
1906-05-12,9.858629232113202,5.8946364374949916
1906-05-13,9.858622897493333,5.885648562220291
1906-05-14,9.858622897493333,5.879212809804347
1906-05-15,9.858622897493333,5.882978693835451
1906-05-16,9.858622897493333,5.876744024284368
1906-05-17,9.858622897493333,5.864175358562875
1906-05-18,9.858622897493333,5.893307627607971
1906-05-19,9.858622897493333,5.904530153609415
1906-05-20,9.858622897493333,5.902906671861175
1906-05-21,9.858622897493333,5.900106586856319
1906-05-22,9.858622897493333,5.897414796337942
1906-05-23,9.858622897493333,5.894703632140279
1906-05-24,9.858622897493333,5.908674208471884
1906-05-25,9.858622897493333,5.932807962044807
1906-05-26,9.858622897493333,5.94256059067436
1906-05-27,9.858622897493333,5.945984188742643
1906-05-28,9.858622897493333,5.946319891375735
1906-05-29,9.858622897493333,5.9486139208691275
1906-05-30,9.858622897493333,5.93990511559952
1906-05-31,9.858622897493333,5.942069841169525
1906-06-01,9.858622897493333,5.942136524680913
1906-06-02,9.858622897493333,5.962750242932269
1906-06-03,9.858622897493333,5.963301117307491
1906-06-04,9.858622897493333,5.960385829958562
1906-06-05,9.858622897493333,5.958071958866211
1906-06-06,9.858622897493333,5.952643834481163
1906-06-07,9.858622897493333,5.962944357203954
1906-06-08,9.858622897493333,5.979543523424029
1906-06-09,9.858622897493333,5.979659241164807
1906-06-10,9.858622897493333,5.992645023718564
1906-06-11,9.858622897493333,5.985842585206912
1906-06-12,9.858622897493333,5.977079590692195
1906-06-13,9.858622897493333,5.980245034645427
1906-06-14,9.858622897493333,5.987143390287822
1906-06-15,9.858622897493333,5.98556026820192
1906-06-16,9.858622897493333,5.985324226040218
1906-06-17,9.858622897493333,5.9850065569452635
1906-06-18,9.858622897493333,5.984401240802035
1906-06-19,9.858622897493333,5.983934765892049
1906-06-20,9.858622897493333,5.983934765892049
1906-06-21,9.858622897493333,5.983934765892049
1906-06-22,9.858622897493333,5.983934765892049
1906-06-23,9.858622897493333,5.983812495988049
1906-06-24,9.858622897493333,5.983812495988049
1906-06-25,9.858622897493333,5.983812495988049
1906-06-26,9.858622897493333,5.983373095322655
1906-06-27,9.858622897493333,5.983180748174966
1906-06-28,9.858622897493333,5.983474372678115
1906-06-29,9.858622897493333,5.983305596848612
1906-06-30,9.858622897493333,5.975324760938663
1906-07-01,9.858622897493333,5.9703014098746126
1906-07-02,9.858622897493333,5.9692085790067235
1906-07-03,9.858622897493333,5.968969288001861
1906-07-04,9.858622897493333,5.94368212158163
1906-07-05,9.858622897493333,5.952727024505762
1906-07-06,9.858622897493333,5.953081477500057
1906-07-07,9.858622897493333,5.951571862886624
1906-07-08,9.858622897493333,5.95190103067689
1906-07-09,9.858622897493333,5.952039900069427
1906-07-10,9.858622897493333,5.952117112102549
1906-07-11,9.858622897493333,5.952088790656001
1906-07-12,9.858622897493333,5.951797014137631
1906-07-13,9.858622897493333,5.951429956898542
1906-07-14,9.858622897493333,5.955789905605013
1906-07-15,9.858622897493333,5.95597950586026
1906-07-16,9.858622897493333,5.960744861504226
1906-07-17,9.858622897493333,5.965509012654991
1906-07-18,9.858622897493333,5.965686604089185
1906-07-19,9.858622897493333,5.965698187146601
1906-07-20,9.858622897493333,5.965595778615026
1906-07-21,9.858622897493333,5.965595778615026
1906-07-22,9.858622897493333,5.965595778615026
1906-07-23,9.858622897493333,5.965379037518262
1906-07-24,9.858622897493333,5.962586944603849
1906-07-25,9.858622897493333,5.962112913434171
1906-07-26,9.858622897493333,5.962053253913933
1906-07-27,9.858622897493333,5.962064026053916
1906-07-28,9.858622897493333,5.971065914411468
1906-07-29,9.858622897493333,5.975874346133081
1906-07-30,9.858622897493333,5.976027804788314
1906-07-31,9.858622897493333,5.97600007269373
1906-08-01,4.457376131097846,0.6032967045802102
1906-08-02,4.457376131097846,0.6032967045802102
1906-08-03,4.457376131097846,0.6032967045802102
1906-08-04,4.457376131097846,0.6032967045802102
1906-08-05,4.457376131097846,0.6032967045802102
1906-08-06,4.457376131097846,0.6032967045802102
1906-08-07,4.457376131097846,0.6032967045802102
1906-08-08,4.457376131097846,0.6032967045802102
1906-08-09,4.457376131097846,0.6032967045802102
1906-08-10,4.457376131097846,0.6032967045802102
1906-08-11,4.457376131097846,0.6032967045802102
1906-08-12,4.457376131097846,0.6032967045802102
1906-08-13,4.457376131097846,0.6032967045802102
1906-08-14,4.457376131097846,0.6032967045802102
1906-08-15,4.457376131097846,0.6032967045802102
1906-08-16,4.457376131097846,0.6032967045802102
1906-08-17,4.457376131097846,0.6032967045802102
1906-08-18,4.457376131097846,0.6032967045802102
1906-08-19,4.457376131097846,0.6032967045802102
1906-08-20,4.457376131097846,0.6032967045802102
1906-08-21,4.457376131097846,0.6032967045802102
1906-08-22,4.457376131097846,0.6032967045802102
1906-08-23,4.457376131097846,0.6032967045802102
1906-08-24,4.457376131097846,0.6032967045802102
1906-08-25,4.457376131097846,0.6032967045802102
1906-08-26,4.457376131097846,0.6032967045802102
1906-08-27,4.457376131097846,0.6032967045802102
1906-08-28,4.457376131097846,0.6032967045802102
1906-08-29,4.457376131097846,0.6032967045802102
1906-08-30,4.457376131097846,0.6032967045802102
1906-08-31,4.457376131097846,0.6032967045802102
1906-09-01,4.457376131097846,0.6032967045802102
1906-09-02,4.457376131097846,0.6032967045802102
1906-09-03,4.457376131097846,0.6032967045802102
1906-09-04,4.457376131097846,0.6032967045802102
1906-09-05,4.457376131097846,0.6032967045802102
1906-09-06,4.457376131097846,0.6032967045802102
1906-09-07,4.457376131097846,0.6032967045802102
1906-09-08,4.457376131097846,0.6032967045802102
1906-09-09,4.457376131097846,0.6032967045802102
1906-09-10,4.457376131097846,0.6032967045802102
1906-09-11,4.457376131097846,0.6032967045802102
1906-09-12,4.457376131097846,0.6032967045802102
1906-09-13,4.457376131097846,0.6032967045802102
1906-09-14,4.457376131097846,0.6032967045802102
1906-09-15,4.457376131097846,0.6032967045802102
1906-09-16,4.457376131097846,0.6032967045802102
1906-09-17,4.457376131097846,0.6032967045802102
1906-09-18,4.457376131097846,0.6032967045802102
1906-09-19,4.457376131097846,0.6032967045802102
1906-09-20,4.457376131097846,0.6032967045802102
1906-09-21,4.457376131097846,0.6032967045802102
1906-09-22,4.457376131097846,0.6032967045802102
1906-09-23,4.457376131097846,0.6032967045802102
1906-09-24,4.457376131097846,0.6032967045802102
1906-09-25,4.457376131097846,0.6032967045802102
1906-09-26,4.457376131097846,0.6032967045802102
1906-09-27,4.457376131097846,0.6032967045802102
1906-09-28,4.457376131097846,0.6032967045802102
1906-09-29,4.457376131097846,0.6032967045802102
1906-09-30,4.457376131097846,0.6032967045802102
1906-10-01,4.457376131097846,0.6032967045802102
1906-10-02,4.457376131097846,0.6032967045802102
1906-10-03,4.457376131097846,0.6032967045802102
1906-10-04,4.457376131097846,0.6032967045802102
1906-10-05,4.457376131097846,0.6032967045802102
1906-10-06,4.457376131097846,0.6032967045802102
1906-10-07,4.457376131097846,0.6032967045802102
1906-10-08,4.457376131097846,0.6032967045802102
1906-10-09,4.457376131097846,0.6032967045802102
1906-10-10,4.457376131097846,0.6032967045802102
1906-10-11,4.457376131097846,0.6032967045802102
1906-10-12,4.457376131097846,0.6032967045802102
1906-10-13,4.457376131097846,0.6032967045802102
1906-10-14,4.457376131097846,0.6032967045802102
1906-10-15,4.457376131097846,0.6032967045802102
1906-10-16,4.457376131097846,0.6032967045802102
1906-10-17,4.457376131097846,0.6032967045802102
1906-10-18,4.457376131097846,0.6032967045802102
1906-10-19,4.457376131097846,0.6032967045802102
1906-10-20,4.457376131097846,0.6032967045802102
1906-10-21,4.457376131097846,0.6032967045802102
1906-10-22,4.457376131097846,0.6032967045802102
1906-10-23,4.457376131097846,0.6032967045802102
1906-10-24,4.457376131097846,0.6032967045802102
1906-10-25,4.457376131097846,0.6032967045802102
1906-10-26,4.457376131097846,0.6032967045802102
1906-10-27,4.457376131097846,0.6032967045802102
1906-10-28,4.457376131097846,0.6032967045802102
1906-10-29,4.457376131097846,0.6032967045802102
1906-10-30,4.457376131097846,0.6032967045802102
1906-10-31,4.457376131097846,0.6032967045802102
1906-11-01,4.457376131097846,0.6032967045802102
1906-11-02,4.457376131097846,0.6032967045802102
1906-11-03,4.457376131097846,0.6032967045802102
1906-11-04,4.457376131097846,0.6032967045802102
1906-11-05,4.457376131097846,0.6032967045802102
1906-11-06,4.457376131097846,0.6032967045802102
1906-11-07,4.457376131097846,0.6032967045802102
1906-11-08,4.457376131097846,0.6032967045802102
1906-11-09,4.457376131097846,0.6032967045802102
1906-11-10,4.457376131097846,0.6032967045802102
1906-11-11,4.457376131097846,0.6032967045802102
1906-11-12,4.457376131097846,0.6032967045802102
1906-11-13,4.457376131097846,0.6032967045802102
1906-11-14,4.457376131097846,0.6032967045802102
1906-11-15,4.457376131097846,0.6032967045802102
1906-11-16,4.457376131097846,0.6032967045802102
1906-11-17,4.457376131097846,0.6032967045802102
1906-11-18,4.457376131097846,0.6032967045802102
1906-11-19,4.457376131097846,0.6032967045802102
1906-11-20,4.457376131097846,0.6032967045802102
1906-11-21,4.457376131097846,0.6032967045802102
1906-11-22,4.457376131097846,0.6032967045802102
1906-11-23,4.457376131097846,0.6032967045802102
1906-11-24,4.457376131097846,0.6032967045802102
1906-11-25,4.457376131097846,0.6032967045802102
1906-11-26,4.457376131097846,0.6032967045802102
1906-11-27,4.457376131097846,0.6032967045802102
1906-11-28,4.457376131097846,0.6032967045802102
1906-11-29,4.457376131097846,0.6032967045802102
1906-11-30,4.457376131097846,0.6032967045802102
1906-12-01,4.457376131097846,0.6032967045802102
1906-12-02,4.457376131097846,0.6032967045802102
1906-12-03,4.457376131097846,0.6032967045802102
1906-12-04,4.457376131097846,0.6032967045802102
1906-12-05,4.457376131097846,0.6032967045802102
1906-12-06,4.457376131097846,0.6032967045802102
1906-12-07,4.457376131097846,0.6032967045802102
1906-12-08,4.457376131097846,0.6032967045802102
1906-12-09,4.457376131097846,0.6032967045802102
1906-12-10,4.457376131097846,0.6032967045802102
1906-12-11,4.457376131097846,0.6032967045802102
1906-12-12,4.457376131097846,0.6032967045802102
1906-12-13,4.457376131097846,0.6032967045802102
1906-12-14,4.457376131097846,0.6032967045802102
1906-12-15,4.457376131097846,0.6032967045802102
1906-12-16,4.457376131097846,0.6032967045802102
1906-12-17,4.457376131097846,0.6032967045802102
1906-12-18,4.457376131097846,0.6032967045802102
1906-12-19,4.457376131097846,0.6032967045802102
1906-12-20,4.457376131097846,0.6032967045802102
1906-12-21,4.457376131097846,0.6032967045802102
1906-12-22,4.457376131097846,0.6032967045802102
1906-12-23,4.457376131097846,0.6032967045802102
1906-12-24,4.457376131097846,0.6032967045802102
1906-12-25,4.457376131097846,0.6032967045802102
1906-12-26,4.457376131097846,0.6032967045802102
1906-12-27,4.457376131097846,0.6032967045802102
1906-12-28,4.457376131097846,0.6032967045802102
1906-12-29,4.457376131097846,0.6032967045802102
1906-12-30,4.457376131097846,0.6032967045802102
1906-12-31,4.457376131097846,0.6032967045802102
1907-01-01,9.71114312506659,2.992213383177787
1907-01-02,12.872546762933641,3.795264826888782
1907-01-03,13.524597672600052,4.148139757892953
1907-01-04,13.981883588729392,4.094595875586215
1907-01-05,14.278215651627653,4.181780355157745
1907-01-06,14.502944286472333,4.209493596605547
1907-01-07,14.707030112064182,4.238056258612242
1907-01-08,14.942702604133313,4.259975058398247
1907-01-09,15.109631442282584,4.290358948855783
1907-01-10,15.314124117102237,4.309636546234241
1907-01-11,15.484458566458812,4.33196261877687
1907-01-12,15.632039690135873,4.346733564459475
1907-01-13,15.777900681750936,4.372267470690876
1907-01-14,15.911469523778504,4.45221541769031
1907-01-15,16.04950302608867,4.553369655013098
1907-01-16,16.14322490898938,4.588315402135662
1907-01-17,16.183678422266617,4.622567624650004
1907-01-18,16.2859699754692,4.699933011010419
1907-01-19,16.40221843546484,4.780062435167492
1907-01-20,16.47665691175286,4.824796024095216
1907-01-21,16.585891721782197,4.859405673265799
1907-01-22,16.86281923009709,4.884873284207192
1907-01-23,17.09629685548011,4.939473866128171
1907-01-24,17.101263060132,4.893925017702339
1907-01-25,17.35761149124587,4.968412204238524
1907-01-26,17.874739038679305,5.0260624476669875
1907-01-27,17.908700105409,5.011574506741588
1907-01-28,17.992280443444454,4.9603792314417845
1907-01-29,18.097276338168847,4.967744815378065
1907-01-30,18.17389370009996,4.9759423272657894
1907-01-31,18.296140177696476,5.012773108516361
1907-02-01,18.2927855534584,5.0013580803314905
1907-02-02,18.44714358598011,4.99486053094218
1907-02-03,18.718270799334753,5.011587658680194
1907-02-04,18.762343925217706,5.005605454427263
1907-02-05,18.89073962838555,5.014112611601992
1907-02-06,19.057842859684804,5.033546541553594
1907-02-07,19.3199987641647,5.102778567119988
1907-02-08,19.54560408632282,5.164609520780544
1907-02-09,19.820803999053194,5.202033551568136
1907-02-10,19.993562414407833,5.25468467346409
1907-02-11,20.10880102564013,5.2918208006992735
1907-02-12,20.172313605091226,5.305756589449583
1907-02-13,20.258916734126146,5.318423528713243
1907-02-14,20.35382105043447,5.328715698044055
1907-02-15,20.397233889616473,5.331688310308442
1907-02-16,20.426916908571815,5.337678782877105
1907-02-17,20.593904515996226,5.3485764743042745
1907-02-18,20.693631352687653,5.367118640629619
1907-02-19,20.833273653779976,5.38394518405268
